,Region_Name_En,City_Name_En,Current_Training_Center_Name_En,Current_Program_Name_En,Current_Speciality_Name_En,Region_Centroid,City_Longitude,City_Latitude,Training_Center_Longitude,Training_Center_Latitude
842,Makkah,Jeddah,King Abdulaziz Medical City for National Guard in Jeddah,Family Medicine – 3 Years Track,Family Medicine,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
843,Riyadh,Riyadh,King Abdulaziz Medical City for National Guard in Riyadh,Family Dentistry,Family Dentistry,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
844,Asir,Khamis Mushait,King Fahd Hospital of the Armed Forces in the south,Restorative Dentistry - 3 Years Track,Restorative Dentistry,POINT (42.96906120309961 19.16294716728891),42.766233,18.309339,42.5238139,18.2024106
845,Riyadh,Riyadh,King Abdulaziz Medical City for National Guard in Riyadh,Endodontics - 3 Years Track,Endodontics,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
846,Asir,Khamis Mushait,King Fahd Hospital of the Armed Forces in the south,Emergency Medicine,Emergency Medicine,POINT (42.96906120309961 19.16294716728891),42.766233,18.309339,42.5238139,18.2024106
847,Riyadh,Riyadh,University Hospitals of Riyadh Alam University in Riyadh,Orthodontics And Dentofacial Orthopedics - 3 Years Track,Orthodontic and Dentofacial Orthopedics,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
848,Makkah,Makkah,King Abdullah Medical City in the Holy Capital,Family Medicine – 3 Years Track,Family Medicine,POINT (39.91800768330813 21.50947859338701),39.857912,21.389082,39.94124,21.331945
849,Riyadh,Riyadh,King Abdulaziz Medical City for National Guard in Riyadh,Orthodontics And Dentofacial Orthopedics - 3 Years Track,Orthodontic and Dentofacial Orthopedics,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
850,Makkah,Jeddah,King Fahd Hospital of Armed Forces in Jeddah,Family Medicine – 3 Years Track,Family Medicine,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
851,Makkah,Jeddah,East Jeddah Hospital in Jeddah,Midwifery Nursing Diploma,Midwifery Nursing,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
852,Eastern Province,Dhahran,King Abdulaziz Air Base Hospital in Dhahran,Restorative Dentistry - 3 Years Track,Restorative Dentistry,POINT (48.23088037524295 27.01831695320538),50.039302,26.236125,50.1506389,26.2846113
853,Riyadh,Riyadh,Dr. Sulaiman AlHabib Medical Group in Riyadh,Adult Critical Care Medicine - Residency,Adult Critical Care Medicine,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
854,Riyadh,Riyadh,Medical Center at King Fahd Security College in Riyadh,Endodontics - 3 Years Track,Endodontics,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
855,Eastern Province,Dammam,Security Forces Hospital in Dammam,Family Medicine – 3 Years Track,Family Medicine,POINT (48.23088037524295 27.01831695320538),50.088794,26.420683,50.1506389,26.2846113
856,Riyadh,Riyadh,King Khalid University Hospital in Riyadh,Advanced Nursing Practice Diploma In Neonatal Intensive Care,Neonatal Intensive Care Nursing,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
857,Al Madinah,Madinah,General Directorate of Health Affairs in Madinah,Preventive Medicine,Preventive Medicine,POINT (39.56226489806622 24.86058870299565),39.569184,24.524654,38.194309,24.0204254
858,Eastern Province,Dhahran,King Abdulaziz Air Base Hospital in Dhahran,Family Medicine – 3 Years Track,Family Medicine,POINT (48.23088037524295 27.01831695320538),50.039302,26.236125,50.1506389,26.2846113
859,Riyadh,Alkharj  ,King Khalid Hospital and Prince Sultan Center for Curative Services in Al-Kharj,Restorative Dentistry - 3 Years Track,Restorative Dentistry,POINT (45.61820131453023 23.06734035002238),47.324788,24.157604,46.6375541,24.7414432
860,Makkah,Makkah,Alnoor Specialist Hospital in Mecca,Orthopedic Surgery,Orthopedic Surgery,POINT (39.91800768330813 21.50947859338701),39.857912,21.389082,39.94124,21.331945
861,Eastern Province,Alqatif  ,AlQatif Central Hospital,Orthopedic Surgery,Orthopedic Surgery,POINT (48.23088037524295 27.01831695320538),49.998236,26.576492,50.1506389,26.2846113
862,Al Madinah,Madinah,Regional Laboratory and Central Blood Bank in Medina,Saudi Diploma In Blood Banking And Transfusion,Blood Banking And Transfusion,POINT (39.56226489806622 24.86058870299565),39.569184,24.524654,38.194309,24.0204254
863,Riyadh,Riyadh,King Fahad Medical City in Riyadh,Radiology Technology & Medical Imaging,Radiology Technology & Medical Imaging,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
864,Riyadh,Riyadh,Forensic Medicine Center in Riyadh,Forensic Medicine,Forensic Medicine,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
865,Eastern Province,Dhahran,King Abdulaziz Air Base Hospital in Dhahran,Endodontics - 3 Years Track,Endodontics,POINT (48.23088037524295 27.01831695320538),50.039302,26.236125,50.1506389,26.2846113
866,Riyadh,Riyadh,King Abdulaziz Medical City for National Guard in Riyadh,Periodontics,Periodontics,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
867,Riyadh,Riyadh,King Abdulaziz Medical City for National Guard in Riyadh,Pediatric Dentistry - 3 Years Track,Pediatric Dentistry,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
868,Eastern Province,Dammam,King Fahd Specialist Hospital in Dammam,Otorhinolaryngology Head And Neck Surgery,Otorhinolaryngology Head And Neck Surgery,POINT (48.23088037524295 27.01831695320538),50.088794,26.420683,50.1506389,26.2846113
869,Riyadh,Riyadh,King Abdulaziz Medical City for National Guard in Riyadh,Oral Medicine And Pathology,Oral Medicine & Pathology,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
870,Riyadh,Riyadh,King Fahad Medical City in Riyadh,Radiation Oncology,Radiation Oncology,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
871,Riyadh,Riyadh,King Abdulaziz Medical City for National Guard in Riyadh,Restorative Dentistry - 3 Years Track,Restorative Dentistry,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
872,Riyadh,Riyadh,King Abdulaziz Medical City for National Guard in Riyadh,Prosthodontics - 3 Years Track,Prosthodontics,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
873,Riyadh,Riyadh,Dental clinics at the Dentistry Coolage at Dar Al Uloom University in Riyadh,Pediatric Dentistry - 3 Years Track,Pediatric Dentistry,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
874,Riyadh,Riyadh,King Faisal Specialist Hospital and Research Center in Riyadh,Periodontics,Periodontics,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
875,Riyadh,Riyadh,King Abdulaziz Medical City for National Guard in Riyadh,Orthodontics And Dentofacial Orthopedics,Orthodontic and Dentofacial Orthopedics,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
876,Makkah,Jeddah,International Medical Center in Jeddah,Family Medicine – 3 Years Track,Family Medicine,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
877,Makkah,Jeddah,King Abdulaziz Medical City for National Guard in Jeddah,Plastic And Reconstrucrive Surgery,Plastic Surgery,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
878,Makkah,Jeddah,King Fahd Hospital of Armed Forces in Jeddah,Adult Critical Care Nursing Diploma,Adult Critical Care Nursing,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
879,Makkah,Jeddah,King Fahd Hospital of Armed Forces in Jeddah,Midwifery Nursing Diploma,Midwifery Nursing,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
880,Riyadh,Riyadh,King Abdulaziz Medical City for National Guard in Riyadh,Dermatology,Dermatology,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
881,Makkah,Makkah,Alnoor Specialist Hospital in Mecca,Plastic And Reconstrucrive Surgery,Plastic Surgery,POINT (39.91800768330813 21.50947859338701),39.857912,21.389082,39.94124,21.331945
882,Al Madinah,Madinah,Uhud General Hospital in Medina,Ophthalmology,Ophthalmology,POINT (39.56226489806622 24.86058870299565),39.569184,24.524654,38.194309,24.0204254
883,Riyadh,Riyadh,King Abdulaziz Medical City for National Guard in Riyadh,Pediatric Neurology,Pediatric Neurology,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
884,Riyadh,Riyadh,Medical City of King Saud University in Riyadh,Preventive Medicine,Preventive Medicine,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
885,Riyadh,Riyadh,Dental clinics at the Dentistry Coolage at Dar Al Uloom University in Riyadh,Family Dentistry,Family Dentistry,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
886,Al Bahah,Albahah,General Directorate of Health Affairs in Al-Baha Region,Urology,Urology,POINT (41.44575992033653 20.13329311434446),41.471273,20.021741,41.5057266,20.0583716
887,Riyadh,Riyadh,King Abdulaziz Medical City for National Guard in Riyadh,Plastic And Reconstrucrive Surgery,Plastic Surgery,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
888,Eastern Province,Dammam,Eastern Health Cluster,Family Medicine – 3 Years Track,Family Medicine,POINT (48.23088037524295 27.01831695320538),50.088794,26.420683,50.1506389,26.2846113
889,Makkah,Jeddah,King Faisal Specialist Hospital and Research Center in Jeddah,Family Medicine – 3 Years Track,Family Medicine,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
890,Eastern Province,Al-Ahsa,Almousa Specialist Hospital in Alahsa,Diagnostic Radiology,Diagnostic Radiology,POINT (48.23088037524295 27.01831695320538),49.365315,21.91133,49.5142036,25.332395
891,Outside KSA,Manama,Bahrain Defense Force Hospital in the Kingdom of Bahrain,Internal Medicine,Internal Medicine,,50.5831,26.2167,50.5275852233908,26.1361804383855
892,Makkah,Jeddah,King Abdulaziz Medical City for National Guard in Jeddah,Emergency Medicine,Emergency Medicine,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
893,Al Madinah,Madinah,King Fahd Hospital in Medina,Adult Critical Care Medicine - Residency,Adult Critical Care Medicine,POINT (39.56226489806622 24.86058870299565),39.569184,24.524654,38.194309,24.0204254
894,Eastern Province,Jubail,Royal Commission Medical Center in Jubail,Diagnostic Radiology,Diagnostic Radiology,POINT (48.23088037524295 27.01831695320538),49.568742,26.959771,50.1506389,26.2846113
895,Riyadh,Riyadh,Security Forces Hospital in Riyadh,Plastic And Reconstrucrive Surgery,Plastic Surgery,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
896,Tabuk,Tabuk,King Fahd Specialist Hospital in Tabuk,General Surgery,General Surgery,POINT (37.21694450317039 27.86494842092309),36.566191,28.383508,36.5957527,28.3494438
897,Asir,Khamis Mushait,King Fahd Hospital of the Armed Forces in the south,Preventive Medicine,Preventive Medicine,POINT (42.96906120309961 19.16294716728891),42.766233,18.309339,42.5238139,18.2024106
898,Riyadh,Riyadh,Security Forces Hospital in Riyadh,Psychiatry,Psychiatry,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
899,Riyadh,Riyadh,King Abdulaziz Medical City for National Guard in Riyadh,Preventive Medicine,Preventive Medicine,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
900,Asir,Abha,General Directorate of Health Affairs in Aseer Region,Ophthalmology,Ophthalmology,POINT (42.96906120309961 19.16294716728891),42.511724,18.246468,42.5238139,18.2024106
901,Riyadh,Riyadh,Prince Mohammed bin Abdulaziz Hospital in Riyadh,Otorhinolaryngology Head And Neck Surgery,Otorhinolaryngology Head And Neck Surgery,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
902,Riyadh,Riyadh,Prince Sultan Military Medical City in Riyadh,Orthodontics And Dentofacial Orthopedics - 3 Years Track,Orthodontic and Dentofacial Orthopedics,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
903,Eastern Province,Dhahran,King Fahd Military Medical Complex in Dhahran,Adult Critical Care Nursing Diploma,Adult Critical Care Nursing,POINT (48.23088037524295 27.01831695320538),50.039302,26.236125,50.1506389,26.2846113
904,Eastern Province,Al-Ahsa,Almousa Specialist Hospital in Alahsa,Urology,Urology,POINT (48.23088037524295 27.01831695320538),49.365315,21.91133,49.5142036,25.332395
905,Riyadh,Riyadh,King Abdullah bin Abdulaziz University Hospital at Princess Nora Bint Abdulrahmsn University in Riyadh,Emergency Medicine,Emergency Medicine,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
906,Riyadh,Riyadh,King Salman bin Abdulaziz Hospital in Riyadh,Restorative Dentistry - 3 Years Track,Restorative Dentistry,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
907,Riyadh,Riyadh,Medical City of King Saud University in Riyadh,Plastic And Reconstrucrive Surgery,Plastic Surgery,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
908,Riyadh,Riyadh,Medical City of King Saud University in Riyadh,Cardiac Surgery,Cardiac Surgery,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
909,Outside KSA,Manama,Bahrain Defense Force Hospital in the Kingdom of Bahrain,Obstetrics & Gynecology,Obstetrics & Gynecology,,50.5831,26.2167,50.5275852233908,26.1361804383855
910,Jizan,Jazan,General Directorate of Health Affairs in Jazan Region,Urology,Urology,POINT (42.68326094404831 17.21845288332345),42.570567,16.889359,42.5471234,16.978015
911,Outside KSA,Manama,Bahrain Defense Force Hospital in the Kingdom of Bahrain,Diagnostic Radiology,Diagnostic Radiology,,50.5831,26.2167,50.5275852233908,26.1361804383855
912,Makkah,Jeddah,East Jeddah Hospital in Jeddah,Diagnostic Radiology,Diagnostic Radiology,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
913,Riyadh,Riyadh,Security Forces Hospital in Riyadh,Pediatric Surgery - Residency,Pediatric Surgery,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
914,Outside KSA,Manama,King Hamad University Hospital in Kingdom of Bahrain,Emergency Medicine,Emergency Medicine,,50.5831,26.2167,50.6009673773893,26.2626018575654
915,Eastern Province,Dammam,Imam Abdulrahman Al Faisal Hospital in Dammam,Orthopedic Surgery,Orthopedic Surgery,POINT (48.23088037524295 27.01831695320538),50.088794,26.420683,50.1506389,26.2846113
916,Tabuk,Tabuk,King Fahd Specialist Hospital in Tabuk,Urology,Urology,POINT (37.21694450317039 27.86494842092309),36.566191,28.383508,36.5957527,28.3494438
917,Riyadh,Riyadh,Sultan Bin Abdulaziz Humanitarian City in Riyadh,Physical Medicine And Rehabilitation,Physical Medicine And Rehabilitation,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
918,Makkah,Jeddah,King Abdullah Medical Complex in Jeddah,Adult Critical Care Nursing Diploma,Adult Critical Care Nursing,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
919,Riyadh,Riyadh,Riyadh First Health Cluster,Internal Medicine,Internal Medicine,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
920,Makkah,Jeddah,Directorate of Health Affairs in Jeddah Governorate,Family Medicine – 3 Years Track,Family Medicine,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
921,Al-Qassim,Buraidah,Regional Dental Center in Buraidah,Restorative Dentistry - 3 Years Track,Restorative Dentistry,POINT (43.34184259120778 26.20128104945562),43.981812,26.359231,43.4838773,25.8827324
922,Riyadh,Riyadh,Eradah Mental Health Complex in Riyadh,Psychiatry,Psychiatry,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
923,Riyadh,Riyadh,Riyadh Second Health Cluster,Pediatric Medicine,Pediatrics,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
924,Riyadh,Riyadh,Dental University Hospital at Princess Nourah Bint Abdulrahman in Riyadh,Prosthodontics - 3 Years Track,Prosthodontics,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
925,Tabuk,Tabuk,Medical Center in College of Medicine in University of Tabuk,Preventive Medicine,Preventive Medicine,POINT (37.21694450317039 27.86494842092309),36.566191,28.383508,36.5957527,28.3494438
926,Riyadh,Riyadh,Riyadh Second Health Cluster,Diagnostic Radiology,Diagnostic Radiology,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
927,Riyadh,Riyadh,Riyadh Second Health Cluster,Clinical Pharmacy,Clinical Pharmacy,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
928,Riyadh,Riyadh,Dental University Hospital at Princess Nourah Bint Abdulrahman in Riyadh,Endodontics - 3 Years Track,Endodontics,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
